Borough,Block,Lot,Hour,Minute
MN,1196,35,10,30
MN,1517,7502,10,21
MN,1688,1,10,24
MN,1470,47,10,14
MN,519,70,10,27
MN,738,63,10,11
MN,1888,25,10,28
MN,923,35,10,27
MN,740,6,10,32
MN,1888,15,10,32
MN,1989,1,10,23
MN,833,75,10,30
MN,767,7503,10,33
MN,488,40,10,24
MN,1437,27,10,32
MN,1196,61,10,34
MN,1036,37,10,34
MN,1019,7501,10,30
MN,1852,7501,10,32
MN,545,59,10,29
MN,1335,12,10,27
MN,1453,43,10,34
MN,429,49,10,25
MN,1383,1,10,29
MN,133,7511,10,30
MN,19,8,10,27
MN,1004,29,10,30
MN,891,39,10,31
MN,1048,63,10,27
MN,719,44,10,4
MN,1048,26,10,34
MN,588,50,10,31
MN,1545,24,10,23
MN,763,65,10,30
MN,1350,7501,10,38
MN,555,18,10,31
MN,529,7503,10,18
MN,1303,14,10,28
MN,760,12,10,37
MN,592,26,10,30
MN,882,1,10,34
MN,815,20,10,14
MN,784,1,10,19
MN,611,58,10,21
MN,1312,58,10,19
MN,1929,1,10,20
MN,1262,77,10,28
MN,1143,31,10,23
MN,1293,69,10,25
MN,1048,63,10,27
MN,1349,7501,10,20
MN,1016,51,10,18
MN,1851,7501,10,29
MN,1032,29,10,26
MN,836,35,10,23
MN,507,25,10,30
MN,627,7501,10,25
MN,997,1,10,24
MN,878,38,10,28
MN,432,35,10,28
MN,23,7,10,23
MN,1183,29,10,21
MN,1039,31,10,29
MN,1156,1,10,23
MN,1131,7501,6,1
MN,1553,51,5,41
MN,410,34,5,59
MN,799,3,22,2
MN,1607,5,6,6
MN,592,26,6,8
MN,537,35,5,53
MN,458,26,5,48
MN,402,43,3,52
MN,700,9,4,10
MN,241,13,4,2
MN,1071,7503,3,54
MN,1090,10,3,39
MN,863,44,3,53
MN,458,7502,3,40
MN,643,71,3,55
MN,1439,49,3,55
MN,715,1,3,54
MN,75,46,3,55
MN,837,12,3,56
MN,1018,57,3,55
MN,872,35,3,55
MN,821,7503,3,55
MN,712,29,3,55
MN,1229,49,10,29
MN,1017,29,10,6
MN,522,36,10,28
MN,1215,29,10,24
MN,137,1,10,24
MN,496,34,9,17
MN,1270,38,9,11
MN,1508,33,9,14
MN,1509,1,9,10
MN,848,43,9,17
MN,16,7511,9,5
MN,1247,29,9,19
MN,1051,40,9,2
MN,879,63,9,15
MN,1139,7502,9,11
MN,1864,9,9,16
MN,396,4,9,13
MN,1125,25,9,21
MN,1422,21,9,18
MN,1993,94,9,14
MN,1289,21,9,13
MN,564,4,9,19
MN,1373,7506,10,39
MN,1028,7502,10,22
MN,1021,26,10,40
MN,768,80,9,17
MN,754,8,9,5
MN,1036,10,9,15
MN,1116,29,9,14
MN,1508,31,9,20
MN,1516,30,9,16
MN,576,9,9,0
MN,1819,15,9,13
MN,1845,40,9,17
MN,1515,12,9,27
MN,1024,29,9,29
MN,95,101,9,17
MN,944,15,9,15
MN,1558,31,9,24
MN,1205,1,9,20
MN,410,51,9,7
MN,1182,29,9,23
MN,1035,29,9,23
MN,1532,4,9,21
MN,724,15,9,25
MN,1543,130,9,18
MN,228,111,7,40
MN,481,7502,3,54
MN,741,7501,3,52
MN,914,59,3,44
MN,875,3,4,1
MN,880,19,3,57
MN,738,79,3,51
MN,367,100,3,56
MN,505,1,4,1
MN,618,5,4,0
MN,1331,7501,4,2
MN,353,39,4,3
MN,1058,61,4,2
MN,241,13,3,58
MN,435,30,4,8
MN,588,66,3,59
MN,618,32,3,54
MN,822,59,4,3
MN,715,2,4,2
MN,1338,23,3,56
MN,823,7501,3,57
MN,1884,36,3,48
MN,437,8,8,42
MN,484,26,8,37
MN,2088,98,8,38
MN,459,7503,10,26
MN,1305,60,10,25
MN,1563,24,10,34
MN,826,1,10,39
MN,866,64,10,37
MN,1825,63,10,30
MN,1386,37,10,32
MN,523,32,10,29
MN,1059,2,10,33
MN,1137,36,10,40
MN,1820,7503,10,38
MN,1310,1,9,16
MN,1532,16,9,9
MN,1400,58,9,12
MN,1217,1,9,14
MN,1018,16,9,15
MN,417,70,9,10
MN,1415,121,9,18
MN,36,18,9,8
MN,1467,5,9,18
MN,1390,56,9,12
MN,32,7501,9,16
MN,813,38,9,24
MN,1074,32,10,26
MN,1496,7502,10,26
MN,1104,36,10,27
MN,962,130,9,57
MN,911,7503,10,20
MN,1228,57,10,28
MN,802,1,10,25
MN,303,6,10,7
MN,771,20,10,30
MN,941,1,10,21
MN,1414,7502,10,24
MN,1382,65,10,26
MN,1287,21,10,26
MN,1995,7501,10,23
MN,751,76,10,26
MN,1072,32,10,22
MN,1287,33,10,24
MN,712,29,10,23
MN,843,20,10,22
MN,2002,33,10,9
MN,857,1,6,27
MN,1000,29,6,30
MN,554,35,6,29
MN,525,32,6,27
MN,1373,50,8,35
MN,768,59,8,49
MN,630,30,8,38
MN,176,1,8,46
MN,1510,72,8,44
MN,1307,7501,8,39
MN,451,7502,8,48
MN,1872,61,8,51
MN,781,2,8,52
MN,793,7508,8,51
MN,816,42,8,56
MN,1169,8,8,48
MN,1201,63,8,50
MN,871,39,8,52
MN,1342,51,8,56
MN,1396,21,8,48
MN,1576,23,8,49
MN,1067,33,8,52
MN,770,4,8,52
MN,410,64,8,43
MN,757,54,8,50
MN,887,95,8,47
MN,1057,34,8,52
MN,372,39,8,44
MN,227,50,6,11
MN,580,19,6,31
MN,448,34,6,28
MN,412,58,6,40
MN,907,1,6,32
MN,1039,26,6,26
MN,125,20,6,21
MN,1293,35,6,25
MN,838,1,6,37
MN,1286,53,6,37
MN,884,40,6,51
MN,836,35,6,52
MN,1202,7501,6,39
MN,1937,29,6,50
MN,1171,63,6,48
MN,1553,23,6,45
MN,1045,1,6,48
MN,1001,58,6,54
MN,996,29,6,50
MN,1263,38,6,55
MN,1819,15,7,0
MN,1948,29,6,58
MN,1493,7503,10,29
MN,1878,1,6,21
MN,1373,50,6,15
MN,1005,29,6,40
MN,591,53,6,10
MN,1925,13,6,22
MN,728,69,6,9
MN,553,6,6,34
MN,1567,2,6,35
MN,16,7515,6,14
MN,394,1,6,38
MN,1089,1,6,39
MN,1227,29,6,38
MN,741,1,6,48
MN,527,48,6,44
MN,1397,15,6,49
MN,1033,29,6,44
MN,1373,50,6,47
MN,1556,52,6,50
MN,89,12,6,55
MN,1559,47,10,27
MN,1602,69,10,24
MN,1833,7506,10,30
MN,412,53,10,22
MN,753,40,10,24
MN,914,35,10,17
MN,935,59,10,24
MN,746,38,10,21
MN,140,7502,10,27
MN,591,51,10,24
MN,709,1,10,27
MN,618,33,10,25
MN,1736,1,10,32
MN,16,120,10,22
MN,1092,16,6,31
MN,1275,1,6,43
MN,1093,33,6,3
MN,1632,53,6,33
MN,11,29,6,19
MN,922,19,6,37
MN,885,88,6,48
MN,1341,28,6,47
MN,917,28,6,43
MN,1832,36,8,56
MN,1549,24,8,23
MN,1227,6,8,52
MN,1059,2,8,53
MN,613,59,8,48
MN,1241,11,8,55
MN,1416,21,9,2
MN,825,9,8,57
MN,1070,29,8,41
MN,888,44,9,3
MN,1310,35,3,49
MN,402,1,3,33
MN,386,7,3,39
MN,712,42,3,40
MN,1270,38,3,49
MN,557,22,2,48
MN,555,10,3,5
MN,435,36,3,7
MN,521,7504,3,0
MN,714,63,3,5
MN,833,1,3,11
MN,461,6,3,9
MN,460,42,2,50
MN,747,28,3,4
MN,972,1,6,54
MN,532,30,6,56
MN,423,1,7,2
MN,1877,52,6,58
MN,1513,124,6,57
MN,1237,7501,9,21
MN,1425,1,9,23
MN,1017,1,8,58
MN,605,7501,9,17
MN,1607,7502,9,15
MN,1245,75,9,26
MN,1061,29,9,22
MN,909,55,9,26
MN,1474,8,9,23
MN,1137,36,9,23
MN,1015,1,9,9
MN,1562,21,9,26
MN,1819,15,7,34
MN,1260,7502,7,47
MN,914,32,7,44
MN,1503,56,7,54
MN,763,54,7,55
MN,435,37,7,26
MN,905,56,7,53
MN,1318,43,10,32
MN,773,1,10,33
MN,1026,7502,10,33
MN,1275,69,10,32
MN,31,1,10,28
MN,821,7506,10,36
MN,1026,36,9,26
MN,1325,31,9,25
MN,2139,181,9,16
MN,410,64,9,15
MN,825,1,9,21
MN,1924,1,9,8
MN,481,13,9,21
MN,1501,7501,7,41
MN,994,7501,7,52
MN,1432,45,7,46
MN,262,25,7,44
MN,996,29,7,49
MN,1819,15,7,45
MN,1286,21,7,43
MN,901,1,7,53
MN,1584,7501,7,52
MN,1513,56,7,48
MN,1426,44,7,55
MN,863,4,10,28
MN,1554,30,10,14
MN,1320,17,10,34
MN,783,34,10,29
MN,33,1,10,32
MN,798,41,10,27
MN,1819,15,6,24
MN,1471,26,6,33
MN,1222,29,6,19
MN,622,10,6,34
MN,1238,10,6,29
MN,1227,6,6,37
MN,569,28,6,37
MN,783,1,6,40
MN,1286,43,6,43
MN,770,38,6,53
MN,1373,10,6,47
MN,1066,32,6,51
MN,1530,21,6,58
MN,396,29,6,55
MN,211,3,6,51
MN,463,1,6,58
MN,1559,19,10,35
MN,734,66,10,28
MN,1833,7507,10,30
MN,997,17,10,12
MN,1010,29,10,31
MN,763,49,10,32
MN,491,46,10,33
MN,1388,17,10,20
MN,1310,7501,10,32
MN,474,7502,14,36
MN,1229,45,10,32
MN,1018,20,10,23
MN,1278,62,10,15
MN,838,48,10,36
MN,1399,7501,10,32
MN,2179,106,10,22
MN,1293,52,10,32
MN,783,48,6,37
MN,592,22,6,37
MN,316,200,6,22
MN,1594,41,6,38
MN,892,47,6,50
MN,1562,3,6,55
MN,1326,1,6,32
MN,553,1,6,51
MN,1789,26,10,28
MN,316,200,10,11
MN,918,60,10,22
MN,1524,23,10,24
MN,634,48,9,53
MN,914,22,10,27
MN,860,22,10,17
MN,561,7501,10,22
MN,572,8,10,30
MN,544,7502,10,26
MN,1027,7504,10,32
MN,593,28,10,34
MN,1833,7506,10,29
MN,1602,69,9,30
MN,569,28,9,22
MN,2,23,9,31
MN,1422,21,9,26
MN,722,1,9,19
MN,16,20,9,25
MN,675,29,9,26
MN,1124,62,9,23
MN,1628,50,9,29
MN,1924,62,9,30
MN,784,77,9,21
MN,1993,73,9,20
MN,1297,33,9,24
MN,132,7501,9,20
MN,699,63,9,8
MN,1293,1,9,30
MN,831,20,9,20
MN,1390,35,9,19
MN,1268,1,9,22
MN,1494,15,7,50
MN,1244,46,7,50
MN,193,50,7,48
MN,147,11,7,53
MN,1390,56,7,48
MN,1373,50,7,41
MN,1721,31,7,44
MN,790,28,7,49
MN,689,17,7,50
MN,1528,1,7,46
MN,1398,7501,7,53
MN,1378,47,7,49
MN,722,37,7,49
MN,1538,1,7,46
MN,1142,7502,9,27
MN,832,78,7,37
MN,1009,19,7,34
MN,591,2,7,44
MN,1145,33,7,47
MN,474,7502,7,43
MN,367,100,8,3
MN,1518,36,7,43
MN,1076,29,7,52
MN,1024,29,7,58
MN,924,30,7,51
MN,410,33,7,51
MN,1041,1,6,53
MN,903,1,6,39
MN,1480,1,6,45
MN,1631,16,6,48
MN,1541,1,6,44
MN,1631,56,6,49
MN,1018,18,6,49
MN,890,81,6,54
MN,1545,1,6,49
MN,23,7,9,16
MN,978,1,9,18
MN,1428,45,9,25
MN,1893,43,9,17
MN,1431,21,9,22
MN,424,28,7,48
MN,441,29,7,48
MN,1467,1,7,50
MN,1508,34,7,35
MN,1022,1,7,47
MN,1019,1,7,48
MN,1306,23,7,45
MN,591,22,7,45
MN,435,1,7,50
MN,1030,29,7,53
MN,1169,28,7,58
MN,115,1,6,43
MN,1327,1,6,41
MN,1200,25,6,52
MN,1646,24,6,48
MN,633,46,6,56
MN,1373,7506,6,39
MN,1039,32,6,53
MN,589,43,10,33
MN,892,19,10,32
MN,1485,49,10,34
MN,640,40,10,26
MN,1514,8,10,27
MN,1280,7501,7,44
MN,913,28,7,47
MN,720,71,7,49
MN,1090,7502,7,57
MN,1003,5,7,20
MN,1051,7502,7,52
MN,1520,56,7,50
MN,1275,1,8,0
MN,1285,7501,8,2
MN,1402,21,8,6
MN,1351,30,7,59
MN,784,4,8,8
MN,923,37,8,5
MN,1413,56,8,0
MN,1303,30,7,58
MN,316,200,10,19
MN,931,24,10,26
MN,881,45,10,20
MN,1361,141,10,25
MN,1516,13,10,27
MN,1513,1,10,33
MN,1627,50,10,26
MN,1570,24,10,30
MN,800,20,7,46
MN,316,200,7,39
MN,75,1,7,54
MN,1067,33,8,0
MN,1243,29,8,6
MN,316,200,7,52
MN,850,58,8,4
MN,1269,1,8,4
MN,1665,23,8,1
MN,1140,7502,8,11
MN,1432,25,8,5
MN,436,34,8,6
MN,1007,54,8,10
MN,399,7501,10,33
MN,1048,7504,10,22
MN,1473,47,10,26
MN,768,82,10,34
MN,1303,14,9,10
MN,832,5,9,17
MN,870,7501,9,7
MN,944,55,9,20
MN,1317,28,9,16
MN,1393,72,9,15
MN,1038,31,8,58
MN,907,4,9,15
MN,770,75,9,22
MN,896,48,9,25
MN,790,1,9,21
MN,715,63,9,22
MN,1480,1,9,20
MN,1842,61,9,21
MN,1,10,9,10
MN,1059,29,9,21
MN,1315,44,9,15
MN,1337,30,9,6
MN,1645,40,9,10
MN,1819,15,9,11
MN,1819,40,10,14
MN,780,73,10,33
MN,1613,70,9,19
MN,1561,1,9,12
MN,694,65,9,20
MN,1007,1,9,13
MN,1032,162,9,26
MN,972,1,9,16
MN,767,74,7,48
MN,1303,53,7,40
MN,1929,29,7,46
MN,1026,41,7,39
MN,1397,33,7,57
MN,316,200,7,52
MN,510,38,7,46
MN,1295,23,7,47
MN,978,1,7,49
MN,1286,21,8,1
MN,142,100,7,50
MN,505,31,7,46
MN,1279,48,8,0
MN,1896,23,10,14
MN,783,34,10,34
MN,1039,31,10,29
MN,1322,7501,10,28
MN,1216,47,10,34
MN,496,18,10,26
MN,709,1,10,27
MN,374,1,10,31
MN,879,25,10,22
MN,1286,21,10,24
MN,834,1,10,33
MN,1294,46,9,25
MN,1388,33,10,33
MN,1090,7501,10,26
MN,1441,23,10,33
MN,1860,34,10,33
MN,1,10,10,34
MN,1296,1,10,35
MN,1228,8,10,26
MN,759,45,10,39
MN,461,3,10,44
MN,550,22,9,20
MN,1261,7501,9,20
MN,553,1,9,22
MN,1774,7501,7,45
MN,443,7503,6,46
MN,1303,1,6,35
MN,316,200,6,39
MN,1168,29,6,53
MN,1875,10,6,55
MN,1413,20,6,38
MN,1347,38,6,48
MN,863,24,6,57
MN,1013,7501,6,56
MN,1274,7504,6,56
MN,1038,31,6,39
MN,1307,7501,6,55
MN,198,27,6,47
MN,1604,6,7,2
MN,1278,14,6,56
MN,1171,9,6,53
MN,768,80,7,13
MN,642,12,6,53
MN,784,77,6,32
MN,921,27,7,3
MN,888,1,7,17
MN,1021,45,6,59
MN,817,7502,7,51
MN,241,10,7,41
MN,1526,126,7,47
MN,490,20,7,49
MN,435,37,7,43
MN,576,10,7,49
MN,1439,3,7,51
MN,1310,34,7,47
MN,1202,7501,8,6
MN,1571,49,7,55
MN,1024,131,8,9
MN,410,64,7,59
MN,839,21,8,4
MN,1427,23,8,8
MN,764,71,8,9
MN,1011,1,8,8
MN,972,1,7,49
MN,507,48,9,5
MN,190,16,9,22
MN,1023,6,9,27
MN,618,33,9,34
MN,1168,10,9,33
MN,505,31,9,26
MN,695,31,9,33
MN,877,22,6,49
MN,1565,1,6,56
MN,457,8,6,55
MN,1236,1,6,53
MN,1524,17,7,0
MN,1608,1,6,56
MN,757,31,7,0
MN,1680,1,6,50
MN,993,11,6,41
MN,799,1,6,57
MN,1018,26,9,32
MN,1009,9,9,31
MN,1115,7501,9,31
MN,1286,21,9,20
MN,1493,7503,9,30
MN,1215,33,9,30
MN,241,13,9,16
MN,1210,7502,9,34
MN,1113,7502,9,32
MN,850,11,9,29
MN,1893,43,9,37
MN,1313,14,7,58
MN,1551,1,7,55
MN,1279,48,7,53
MN,1570,21,7,48
MN,996,29,7,55
MN,1819,15,8,3
MN,763,42,8,0
MN,1024,131,8,4
MN,410,64,7,59
MN,1624,10,7,58
MN,1317,28,8,3
MN,422,49,8,2
MN,608,39,8,5
MN,429,2,8,4
MN,708,37,8,5
MN,1305,20,6,51
MN,781,2,6,58
MN,1243,42,7,3
MN,553,1,6,43
MN,1113,7502,6,58
MN,1303,14,6,56
MN,1020,35,6,57
MN,923,1,16,36
MN,1877,61,7,3
MN,1306,1,6,52
MN,409,5,6,50
MN,757,31,6,38
MN,1680,49,6,55
MN,441,32,6,38
MN,1529,1,6,57
MN,1532,1,6,49
MN,829,72,7,1
MN,1014,33,6,40
MN,1030,16,6,57
MN,1068,10,6,58
MN,998,26,6,53
MN,1227,6,7,8
MN,592,26,7,15
MN,1387,21,7,12
MN,436,60,7,15
MN,123,7501,7,19
MN,1656,50,9,26
MN,764,71,9,30
MN,1819,15,9,25
MN,74,7501,9,32
MN,1291,21,9,33
MN,1549,24,9,30
MN,1023,6,6,52
MN,556,65,6,48
MN,1473,23,7,0
MN,1323,8,6,52
MN,1374,37,6,57
MN,1151,7501,6,55
MN,241,10,6,48
MN,900,1,6,55
MN,507,23,6,48
MN,455,1,6,59
MN,1661,21,6,57
MN,316,200,6,55
MN,595,7508,7,2
MN,294,14,6,51
MN,1282,21,6,38
MN,1219,1,7,4
MN,1243,55,6,54
MN,1534,10,7,12
MN,1819,15,7,15
MN,1034,61,7,8
MN,1165,7505,9,28
MN,818,1,9,32
MN,859,39,9,31
MN,789,78,9,28
MN,1456,26,9,38
MN,1074,49,9,37
MN,821,39,9,31
MN,621,8,9,32
MN,461,6,9,32
MN,552,1,9,37
MN,1433,24,9,15
MN,466,7502,9,33
MN,1045,37,9,36
MN,1819,15,9,22
MN,1508,7501,9,29
MN,1200,23,9,33
MN,1929,7504,9,42
MN,1526,126,9,36
MN,799,1,9,38
MN,621,8,9,30
MN,720,7502,9,38
MN,1149,36,9,35
MN,1831,61,9,29
MN,1819,15,9,31
MN,1238,61,9,30
MN,955,1,9,26
MN,1164,32,9,31
MN,232,12,9,26
MN,1528,48,9,32
MN,842,21,9,36
MN,1373,60,9,35
MN,16,195,9,38
MN,1055,3,9,36
MN,1220,29,9,35
MN,1042,64,9,38
MN,1311,1,9,29
MN,1243,7502,9,40
MN,1055,3,9,39
MN,763,73,9,37
MN,1113,7502,9,27
MN,802,35,9,35
MN,1513,16,9,38
MN,1171,13,9,34
MN,738,7502,9,38
MN,931,1,9,36
MN,1868,20,7,1
MN,1415,7501,6,53
MN,1361,1,6,38
MN,1210,7504,6,53
MN,1345,40,6,57
MN,299,26,6,53
MN,565,15,6,49
MN,1274,7503,6,57
MN,1846,7504,6,59
MN,1422,21,7,3
MN,1435,15,7,8
MN,1030,29,7,10
MN,1068,10,7,13
MN,734,37,6,57
MN,1008,26,7,14
MN,1094,18,6,41
MN,1248,22,7,13
MN,807,1,7,12
MN,695,35,7,14
MN,783,48,6,52
MN,757,31,6,56
MN,618,40,6,48
MN,436,48,6,51
MN,1305,13,6,42
MN,1151,7501,6,29
MN,543,60,7,0
MN,821,7501,6,58
MN,16,260,7,0
MN,1366,47,6,59
MN,1515,8,7,2
MN,1017,29,6,59
MN,544,7502,6,48
MN,783,1,6,45
MN,1393,52,7,10
MN,241,13,7,13
MN,1673,50,7,10
MN,385,18,7,3
MN,463,22,7,2
MN,701,28,7,8
MN,1544,19,7,19
MN,1028,42,7,19
MN,1008,7502,7,15
MN,1113,7502,8,4
MN,1170,12,8,5
MN,1312,15,8,5
MN,467,31,8,5
MN,377,72,8,6
MN,241,10,8,2
MN,1250,91,8,7
MN,1171,129,8,8
MN,628,1,8,9
MN,262,25,8,10
MN,1304,7501,8,6
MN,1018,20,8,12
MN,241,10,8,1
MN,896,48,8,17
MN,621,1,8,17
MN,614,61,8,11
MN,1331,1,9,38
MN,1373,7506,9,29
MN,1304,7501,9,28
MN,479,5,9,34
MN,1,10,9,11
MN,877,89,9,35
MN,731,39,9,38
MN,415,78,8,2
MN,616,106,8,5
MN,1505,40,8,6
MN,1390,37,8,2
MN,1532,16,8,1
MN,1170,27,7,40
MN,1305,1,8,4
MN,936,37,8,11
MN,452,1,8,12
MN,1836,47,8,11
MN,962,108,8,0
MN,1304,20,8,8
MN,757,31,8,16
MN,1223,7501,8,15
MN,809,80,8,20
MN,1819,15,8,19
MN,1125,9,8,22
MN,1373,10,8,19
MN,1003,5,9,34
MN,1217,1,9,42
MN,998,18,9,37
MN,1722,69,9,38
MN,1559,2,9,38
MN,1296,1,9,19
MN,1535,1,9,24
MN,1507,4,9,22
MN,555,10,7,46
MN,906,31,7,51
MN,1586,1,7,46
MN,188,9,7,43
MN,1009,14,7,43
MN,1439,49,7,47
MN,354,14,7,49
MN,27,7502,7,47
MN,1548,50,7,47
MN,451,39,7,53
MN,16,7513,7,52
MN,1424,7501,9,21
MN,1197,1,9,29
MN,912,1,9,27
MN,1551,50,9,32
MN,13,1,9,18
MN,1212,64,9,32
MN,1015,29,9,20
MN,1168,21,9,8
MN,1090,7502,9,29
MN,474,21,9,21
MN,1001,58,7,49
MN,443,7503,8,5
MN,1461,21,7,59
MN,1048,63,7,55
MN,1493,7503,8,1
MN,944,55,7,59
MN,760,18,8,5
MN,2137,168,8,10
MN,1819,15,8,6
MN,928,24,8,9
MN,1553,49,8,2
MN,1182,7501,8,7
MN,1298,23,7,58
MN,823,79,6,48
MN,1245,75,6,58
MN,934,24,6,52
MN,780,73,6,43
MN,1333,23,6,49
MN,1411,53,6,56
MN,619,9,6,45
MN,851,63,6,53
MN,757,31,6,57
MN,1038,1,6,56
MN,757,31,7,11
MN,416,53,7,9
MN,978,1,7,46
MN,891,27,7,48
MN,1847,7501,7,51
MN,1464,21,7,53
MN,1053,1,7,53
MN,1373,7504,7,46
MN,1307,7501,7,50
MN,411,50,7,45
MN,906,15,7,48
MN,1589,19,8,5
MN,459,8,8,4
MN,996,1,8,2
MN,415,78,7,59
MN,1373,10,8,1
MN,1334,23,8,2
MN,1049,7501,7,54
MN,2087,93,8,1
MN,594,33,8,0
MN,1240,10,8,7
MN,1465,21,7,55
MN,1285,36,8,7
MN,1016,51,8,7
MN,781,2,8,8
MN,1373,1,9,21
MN,1162,10,9,32
MN,1099,36,9,33
MN,395,8,9,19
MN,978,1,9,28
MN,1877,48,9,25
MN,88,10,9,36
MN,1559,49,9,33
MN,1718,1,9,36
MN,878,4,9,31
MN,772,69,9,35
MN,1552,7502,9,28
MN,174,7501,9,39
MN,1516,37,9,38
MN,1274,6,9,25
MN,768,80,9,28
MN,316,200,9,32
MN,1414,45,9,41
MN,1895,55,9,29
MN,1333,23,9,34
MN,441,7501,9,32
MN,445,37,9,36
MN,890,45,9,33
MN,1029,7501,9,32
MN,1125,25,9,27
MN,878,4,9,36
MN,441,29,9,31
MN,1166,45,9,18
MN,1521,17,9,34
MN,922,27,9,33
MN,560,7502,9,30
MN,1089,1,9,38
MN,1554,7501,9,29
MN,722,22,9,36
MN,211,28,9,40
MN,1246,29,9,40
MN,574,2,9,33
MN,1373,50,9,22
MN,1515,70,9,37
MN,789,1,9,37
MN,1331,27,9,41
MN,1322,20,9,47
MN,1504,69,9,49
MN,802,6,9,47
MN,768,80,9,41
MN,241,13,7,47
MN,450,8,7,41
MN,1342,1,7,44
MN,931,24,7,49
MN,1515,7505,7,43
MN,36,18,7,43
MN,1995,31,7,52
MN,1090,7501,7,51
MN,496,7501,7,49
MN,1280,1,7,48
MN,1030,48,7,52
MN,729,61,7,59
MN,496,29,7,55
MN,1819,15,8,2
MN,1316,7501,7,55
MN,1484,19,7,54
MN,1819,15,8,0
MN,892,1,8,4
MN,882,88,8,10
MN,1520,56,7,48
MN,1053,23,8,0
MN,825,82,7,48
MN,1881,3,8,26
MN,1295,17,7,14
MN,1236,61,7,2
MN,871,39,7,16
MN,884,7501,7,17
MN,34,37,7,4
MN,1832,7502,7,16
MN,1304,7501,7,14
MN,841,89,7,10
MN,621,8,7,15
MN,1472,29,7,24
MN,1029,19,7,23
MN,1115,57,7,21
MN,1059,29,7,1
MN,896,8,7,20
MN,1625,13,7,23
MN,16,7515,7,18
MN,1875,1,7,20
MN,1019,7502,7,13
MN,1527,28,7,20
MN,485,34,7,23
MN,1295,40,7,24
MN,1276,58,7,36
MN,825,29,9,34
MN,1482,1,9,24
MN,1819,203,9,25
MN,516,14,9,36
MN,1016,36,9,35
MN,1493,7504,9,34
MN,1243,61,9,27
MN,1348,23,9,37
MN,580,65,9,35
MN,1819,15,9,37
MN,841,49,9,33
MN,1306,23,9,35
MN,773,7502,9,36
MN,944,7502,9,35
MN,232,1,9,41
MN,1845,40,9,40
MN,1030,58,9,33
MN,572,3,9,37
MN,1171,7505,9,35
MN,455,7,9,43
MN,824,7501,9,42
MN,771,74,9,30
MN,1418,21,9,37
MN,1373,50,9,43
MN,488,7501,9,20
MN,879,63,6,25
MN,1415,7501,6,36
MN,1324,47,6,47
MN,781,2,6,46
MN,1570,24,6,54
MN,1018,54,6,53
MN,1132,30,6,48
MN,993,8,6,54
MN,1414,45,6,58
MN,1993,86,7,2
MN,996,46,6,55
MN,1563,22,6,48
MN,1171,7501,6,50
MN,1026,7501,6,56
MN,316,200,6,59
MN,851,7501,7,1
MN,1049,1,6,58
MN,625,51,6,58
MN,1371,38,6,37
MN,1533,1,7,0
MN,646,18,7,2
MN,1885,36,6,56
MN,1279,17,7,5
MN,1500,7501,7,11
MN,507,23,9,24
MN,1497,53,9,25
MN,1833,7506,7,47
MN,1590,8,7,47
MN,763,49,7,47
MN,1267,34,7,44
MN,1643,52,7,39
MN,191,1,7,48
MN,1577,7504,7,48
MN,1285,59,7,42
MN,720,55,7,50
MN,1293,16,7,56
MN,1316,30,7,54
MN,465,55,7,53
MN,1025,7501,7,53
MN,1033,29,7,52
MN,879,44,7,53
MN,136,28,7,47
MN,346,95,8,3
MN,1734,34,8,4
MN,1560,25,8,5
MN,781,2,7,20
MN,1232,17,9,33
MN,1007,29,9,37
MN,1343,52,9,34
MN,1163,1,9,32
MN,1072,1,9,30
MN,1230,1,9,36
MN,1164,37,9,34
MN,877,7501,9,28
MN,461,3,9,28
MN,1440,49,9,32
MN,1018,6,9,35
MN,998,29,9,35
MN,1819,15,9,23
MN,787,44,9,24
MN,1008,7502,9,31
MN,1392,36,9,36
MN,862,7503,9,43
MN,1832,36,9,41
MN,764,37,9,34
MN,1373,50,9,41
MN,1694,5,9,44
MN,1873,162,9,42
MN,439,8,9,44
MN,1023,104,9,37
MN,445,2,9,31
MN,1231,7502,9,39
MN,1449,1,9,40
MN,1273,17,9,39
MN,1131,7501,9,42
MN,1019,12,9,43
MN,527,48,9,46
MN,73,10,9,31
MN,1275,1,6,52
MN,1014,1,6,59
MN,1041,47,7,1
MN,1594,40,6,50
MN,876,1,6,44
MN,241,10,6,34
MN,993,29,6,59
MN,468,4,7,8
MN,723,7502,7,7
MN,389,48,6,54
MN,1811,209,6,58
MN,1286,43,7,12
MN,1104,36,7,13
MN,240,6,7,7
MN,1896,23,9,30
MN,914,59,9,38
MN,1021,26,9,36
MN,1117,1,9,41
MN,1421,21,9,39
MN,1482,1,9,32
MN,16,7516,9,33
MN,763,43,9,42
MN,997,10,9,37
MN,923,35,9,38
MN,807,1,9,34
MN,1379,17,9,42
MN,1629,150,9,43
MN,1360,7501,9,35
MN,1402,40,9,46
MN,417,50,9,39
MN,1236,44,9,36
MN,886,7502,9,46
MN,589,7501,9,41
MN,396,10,9,44
MN,1486,49,9,39
MN,136,7503,9,46
MN,1272,1,9,41
MN,763,42,7,16
MN,842,7,7,22
MN,469,7505,7,15
MN,816,78,7,25
MN,348,33,9,36
MN,1290,72,9,38
MN,1238,46,9,38
MN,1029,27,9,41
MN,1819,40,9,14
MN,865,19,9,40
MN,763,7501,9,40
MN,1048,63,9,34
