Borough,Block,Lot,Hour,Minute
MN,1014,58,10,41
MN,896,7,10,36
MN,972,1,10,40
MN,262,25,10,42
MN,764,37,10,27
MN,1269,1,10,27
MN,518,14,10,29
MN,1896,23,10,26
MN,1010,24,10,30
MN,1833,7505,10,30
MN,241,13,10,30
MN,1474,31,10,32
MN,1034,37,10,31
MN,804,13,10,32
MN,784,39,10,27
MN,1144,32,10,33
MN,1388,73,10,37
MN,705,1,10,28
MN,859,39,10,38
MN,587,16,10,30
MN,541,1,10,31
MN,917,7501,10,31
MN,413,28,10,33
MN,819,7502,10,31
MN,1516,37,10,33
MN,729,60,10,33
MN,780,74,10,32
MN,1103,36,6,6
MN,991,60,6,7
MN,799,3,22,6
MN,1745,168,6,9
MN,2068,28,6,10
MN,1646,1,6,9
MN,1226,45,4,20
MN,316,200,4,18
MN,1062,29,3,57
MN,241,13,4,1
MN,468,7501,4,0
MN,1373,50,3,58
MN,1041,50,4,4
MN,783,34,4,4
MN,1065,36,4,2
MN,764,37,4,6
MN,1276,23,4,3
MN,1317,21,4,4
MN,540,14,4,3
MN,990,70,4,2
MN,825,1,4,4
MN,1321,31,10,30
MN,1242,24,10,32
MN,468,4,10,30
MN,1445,14,10,33
MN,459,10,10,33
MN,412,58,9,20
MN,1449,26,9,21
MN,1217,1,9,21
MN,1522,37,9,15
MN,609,53,9,20
MN,780,73,9,18
MN,1184,83,9,20
MN,1116,1,9,26
MN,1491,37,9,24
MN,2007,1,9,25
MN,241,13,9,24
MN,1530,45,9,28
MN,1011,1,9,26
MN,1137,36,9,26
MN,793,50,9,25
MN,1285,59,9,27
MN,1319,29,10,50
MN,680,33,10,46
MN,1027,2,9,21
MN,325,1,9,21
MN,1078,51,9,18
MN,1235,29,9,19
MN,1195,29,9,23
MN,868,72,9,25
MN,1305,1,9,26
MN,1497,7501,9,25
MN,1496,71,9,29
MN,709,2,9,35
MN,1277,2,9,27
MN,1440,48,9,19
MN,1558,31,9,29
MN,1042,61,9,27
MN,1379,1,9,29
MN,1080,1,9,28
MN,1416,28,9,28
MN,1037,7501,9,29
MN,829,57,9,32
MN,882,7503,7,52
MN,775,44,4,4
MN,1869,13,4,6
MN,2133,1,4,3
MN,550,22,4,5
MN,172,7501,4,5
MN,1249,57,4,3
MN,78,11,4,4
MN,316,200,4,3
MN,626,44,4,5
MN,771,74,4,1
MN,1566,7502,4,8
MN,316,200,4,8
MN,1215,61,4,8
MN,1,10,4,7
MN,387,135,4,11
MN,401,35,4,8
MN,397,6,4,10
MN,830,37,4,7
MN,1005,29,4,10
MN,1819,15,4,8
MN,162,18,4,9
MN,1336,7502,4,9
MN,1280,54,8,49
MN,706,1,8,50
MN,1273,33,8,50
MN,813,36,10,37
MN,1122,29,10,35
MN,1396,1,10,40
MN,1270,71,10,43
MN,1277,27,10,39
MN,1868,29,10,36
MN,863,44,10,39
MN,997,19,10,39
MN,1220,1,10,40
MN,968,7501,10,40
MN,1030,1,10,42
MN,1607,7502,10,41
MN,1310,1,9,20
MN,679,1,9,21
MN,1269,20,9,17
MN,1820,7501,9,20
MN,809,1,9,21
MN,1258,21,9,22
MN,1467,1,9,22
MN,1011,7505,9,26
MN,1495,21,9,26
MN,396,29,9,26
MN,1113,20,9,28
MN,741,67,10,31
MN,1570,24,10,31
MN,1010,7503,10,31
MN,467,35,10,24
MN,1138,7502,10,31
MN,876,29,10,30
MN,784,28,10,30
MN,771,20,10,32
MN,1470,2,10,32
MN,1514,69,10,31
MN,1413,33,10,32
MN,829,7,10,32
MN,1244,8,10,32
MN,807,50,10,31
MN,1273,22,10,29
MN,758,1,10,30
MN,518,30,10,31
MN,1130,1,10,35
MN,1331,24,10,31
MN,789,78,6,34
MN,837,28,6,33
MN,922,27,6,33
MN,1029,7501,6,35
MN,1113,7502,8,49
MN,668,30,8,53
MN,1113,7502,8,48
MN,572,8,8,49
MN,1309,1,8,50
MN,685,38,8,49
MN,1328,1,8,55
MN,1507,1,8,56
MN,1265,7501,8,58
MN,609,7502,8,53
MN,569,5,8,57
MN,1011,1,8,53
MN,1382,37,8,57
MN,919,51,8,56
MN,908,27,8,59
MN,1774,20,8,56
MN,1576,23,8,57
MN,1200,23,8,58
MN,484,9,9,0
MN,1819,40,8,59
MN,1113,7502,8,58
MN,935,7501,8,55
MN,1025,7501,8,57
MN,16,120,6,36
MN,914,59,6,36
MN,412,61,6,41
MN,231,10,6,38
MN,1373,50,6,37
MN,1464,21,6,40
MN,1089,7501,6,43
MN,851,7501,6,43
MN,1373,20,6,56
MN,705,1,6,53
MN,1612,1,6,56
MN,1068,3,6,51
MN,1274,7504,6,56
MN,406,1,6,58
MN,1103,10,6,58
MN,685,38,6,55
MN,1074,14,7,1
MN,1819,15,7,3
MN,1608,1,7,2
MN,1464,28,10,39
MN,846,1,6,34
MN,998,61,6,44
MN,1803,90,6,36
MN,1099,36,6,38
MN,1037,61,6,32
MN,780,73,6,39
MN,1626,40,6,40
MN,558,36,6,42
MN,1014,17,6,44
MN,1074,61,6,43
MN,212,7503,6,55
MN,1882,61,6,53
MN,1132,35,6,54
MN,1305,60,6,51
MN,1537,22,6,54
MN,1354,11,6,56
MN,1507,45,6,54
MN,86,1,7,0
MN,1517,37,10,30
MN,1534,22,10,31
MN,1222,29,10,31
MN,1444,30,10,33
MN,1030,1,10,30
MN,187,21,10,31
MN,452,36,10,28
MN,1150,119,10,32
MN,221,1,10,32
MN,470,28,10,32
MN,1261,7502,10,34
MN,858,45,10,31
MN,1744,13,10,35
MN,610,53,10,31
MN,880,19,6,43
MN,836,10,6,43
MN,1614,30,6,41
MN,1238,7503,6,41
MN,456,1,6,42
MN,1296,14,6,52
MN,1373,50,6,55
MN,1148,60,9,3
MN,1402,13,9,0
MN,1268,1,9,0
MN,351,1,8,57
MN,1232,17,8,57
MN,914,26,9,6
MN,541,23,9,2
MN,839,1,9,8
MN,905,34,3,54
MN,1158,12,3,53
MN,1057,12,3,54
MN,1277,27,3,52
MN,883,66,3,54
MN,1373,50,3,17
MN,890,25,3,13
MN,1452,23,3,18
MN,1051,7502,3,16
MN,1407,1,3,16
MN,1394,7501,3,18
MN,537,7501,3,17
MN,735,27,3,16
MN,2170,91,3,19
MN,1309,23,7,3
MN,633,10,7,2
MN,921,1,7,3
MN,1871,22,7,5
MN,1879,1,7,5
MN,1842,29,9,27
MN,1460,22,9,26
MN,1988,109,9,29
MN,569,21,9,26
MN,511,16,9,28
MN,1166,7,9,28
MN,1029,36,9,28
MN,1280,54,9,28
MN,1474,8,9,29
MN,1293,35,9,28
MN,1442,1,9,30
MN,1265,50,7,49
MN,709,3,7,53
MN,531,1,7,49
MN,1633,66,7,57
MN,1417,47,7,58
MN,797,29,10,38
MN,780,2,10,34
MN,1379,66,10,37
MN,731,48,10,37
MN,1315,44,10,38
MN,801,34,10,38
MN,1003,7501,9,28
MN,1285,59,9,29
MN,1870,35,9,28
MN,700,55,9,27
MN,669,1,9,27
MN,1944,36,9,25
MN,994,7501,9,28
MN,1594,2,7,51
MN,1034,4,7,55
MN,841,85,7,54
MN,1070,1,7,55
MN,1402,40,7,57
MN,810,78,7,51
MN,885,19,7,55
MN,1533,1,7,56
MN,1298,23,7,52
MN,1516,7501,7,58
MN,1006,7502,10,35
MN,1832,25,10,27
MN,918,25,10,35
MN,606,74,10,34
MN,19,21,10,36
MN,1497,53,10,39
MN,884,60,6,37
MN,1334,46,6,39
MN,1277,27,6,41
MN,785,43,6,39
MN,1491,30,6,42
MN,800,7504,6,41
MN,705,1,6,43
MN,708,65,6,55
MN,792,7504,6,54
MN,1373,70,6,53
MN,732,36,6,54
MN,1547,43,7,0
MN,921,36,6,59
MN,262,25,6,57
MN,1444,49,7,4
MN,565,21,7,1
MN,1508,1,10,38
MN,843,20,10,37
MN,1131,31,10,38
MN,758,28,10,37
MN,680,33,10,38
MN,181,7501,10,41
MN,484,9,10,37
MN,1382,37,10,39
MN,1313,7502,15,4
MN,1030,58,10,38
MN,16,7515,10,37
MN,827,22,10,38
MN,1498,20,10,39
MN,1897,6,10,37
MN,1496,71,10,38
MN,788,9,6,40
MN,827,49,6,40
MN,1373,7502,6,42
MN,1846,7501,6,42
MN,1431,7501,6,55
MN,1558,26,6,56
MN,140,3,6,57
MN,1666,20,10,30
MN,84,7501,10,31
MN,1523,69,10,33
MN,1200,31,10,33
MN,618,66,10,32
MN,1401,42,10,34
MN,809,3,10,30
MN,823,79,10,36
MN,1273,33,10,36
MN,680,33,10,37
MN,798,54,10,36
MN,996,20,10,40
MN,1512,44,9,35
MN,996,1,9,28
MN,1,10,9,33
MN,904,24,9,33
MN,1500,57,9,32
MN,249,78,9,35
MN,1276,58,9,34
MN,816,20,9,36
MN,1293,52,9,35
MN,2023,36,9,35
MN,808,40,9,26
MN,1890,15,9,24
MN,998,8,9,28
MN,690,54,9,28
MN,1253,86,9,28
MN,1437,10,9,36
MN,1050,61,9,29
MN,1262,35,9,27
MN,1089,7501,9,30
MN,1505,7502,7,52
MN,1152,58,7,55
MN,311,31,7,52
MN,168,32,7,56
MN,1570,11,7,53
MN,1463,21,7,56
MN,692,63,7,57
MN,1090,1,7,55
MN,1237,33,7,57
MN,1562,21,7,58
MN,1125,25,7,57
MN,1113,7502,7,59
MN,970,2,7,59
MN,1026,35,9,35
MN,2163,53,7,53
MN,1462,1,7,56
MN,1298,33,7,54
MN,685,38,7,54
MN,680,33,7,56
MN,316,200,8,7
MN,1015,29,7,54
MN,1089,1,7,56
MN,707,1,8,5
MN,1426,5,7,59
MN,1316,1,8,0
MN,705,45,6,57
MN,1764,1,6,57
MN,1073,7504,6,57
MN,1292,15,6,55
MN,780,73,6,59
MN,1386,17,6,59
MN,896,48,6,58
MN,819,77,9,24
MN,1258,1,9,28
MN,1541,1,9,28
MN,1113,1,9,27
MN,1345,9,9,29
MN,472,10,7,52
MN,591,36,7,53
MN,1507,21,7,57
MN,685,38,7,52
MN,1400,40,7,54
MN,710,1,7,55
MN,1456,26,7,56
MN,316,200,8,0
MN,866,16,7,57
MN,1115,7502,8,2
MN,1345,30,6,51
MN,1819,15,6,52
MN,1262,63,6,58
MN,904,24,6,57
MN,633,15,6,56
MN,1871,7502,6,59
MN,1092,29,6,58
MN,820,38,10,36
MN,879,27,10,34
MN,1309,66,10,41
MN,1267,1,10,35
MN,1000,29,10,36
MN,1216,109,10,33
MN,36,30,8,0
MN,480,41,7,55
MN,778,71,7,54
MN,1020,46,8,1
MN,1993,94,8,1
MN,570,5,8,0
MN,809,80,8,5
MN,1018,65,8,5
MN,262,25,8,9
MN,1374,14,8,12
MN,998,18,8,16
MN,1169,1,8,11
MN,1029,23,8,12
MN,1347,30,8,10
MN,800,77,8,8
MN,1393,72,8,10
MN,885,33,10,32
MN,1570,48,10,33
MN,1137,36,10,33
MN,565,15,10,33
MN,1274,7504,10,35
MN,1581,12,10,38
MN,1118,47,10,35
MN,1409,33,10,36
MN,1385,32,7,58
MN,1251,7501,8,0
MN,1010,7503,7,59
MN,1295,40,8,3
MN,833,6,8,9
MN,1884,36,8,8
MN,1284,33,8,9
MN,1445,28,8,8
MN,1276,999,8,10
MN,685,38,8,11
MN,262,25,8,10
MN,1125,25,8,11
MN,1131,7501,8,13
MN,1269,30,8,9
MN,932,17,8,11
MN,812,6,8,13
MN,896,23,10,38
MN,426,16,10,37
MN,994,7502,10,37
MN,757,31,10,36
MN,1090,1,9,19
MN,262,25,9,22
MN,925,1,9,22
MN,1435,30,9,19
MN,936,1,9,21
MN,555,1,9,23
MN,1400,29,9,25
MN,712,51,9,23
MN,706,1,9,26
MN,1331,7501,9,30
MN,622,10,9,24
MN,576,48,9,27
MN,1568,21,9,26
MN,1519,20,9,28
MN,316,200,9,27
MN,1154,7501,9,27
MN,191,10,9,28
MN,1288,33,9,29
MN,1884,1,10,37
MN,788,44,10,41
MN,826,42,9,28
MN,706,17,9,28
MN,133,15,9,30
MN,88,18,9,28
MN,809,82,9,29
MN,720,82,9,29
MN,698,1,7,53
MN,1168,56,7,53
MN,1491,7501,7,57
MN,2215,680,7,55
MN,1405,40,7,58
MN,367,100,7,56
MN,705,39,7,54
MN,1516,32,7,58
MN,851,7501,7,56
MN,1286,21,8,1
MN,546,21,7,59
MN,1407,26,8,1
MN,809,4,8,6
MN,754,29,10,31
MN,878,69,10,38
MN,1374,1,10,34
MN,775,44,10,36
MN,1833,7507,10,39
MN,1291,45,10,38
MN,995,33,10,37
MN,522,1,10,37
MN,1214,6,10,36
MN,521,1,10,35
MN,1276,51,10,36
MN,1819,15,9,39
MN,1395,17,10,36
MN,764,37,10,36
MN,1506,18,10,39
MN,1143,31,10,39
MN,1,10,10,38
MN,998,41,10,38
MN,1840,13,10,35
MN,705,1,10,41
MN,1275,23,10,52
MN,1006,7502,9,28
MN,1495,1,9,28
MN,464,47,9,27
MN,967,1,7,53
MN,788,1,6,56
MN,262,25,6,55
MN,1528,103,7,0
MN,1872,52,6,57
MN,1083,1,6,56
MN,894,49,6,58
MN,1819,15,6,59
MN,1263,104,7,3
MN,1132,21,7,2
MN,1389,47,7,0
MN,784,39,7,0
MN,316,200,7,1
MN,1296,14,7,3
MN,1620,40,7,5
MN,784,39,7,2
MN,764,18,7,7
MN,780,73,7,15
MN,1433,34,7,6
MN,926,35,7,4
MN,849,7508,7,20
MN,2071,61,7,17
MN,809,5,7,56
MN,885,91,7,54
MN,1008,29,7,57
MN,1410,68,7,59
MN,316,200,7,58
MN,707,14,7,58
MN,405,35,8,0
MN,1496,34,8,10
MN,784,39,8,10
MN,1015,4,8,13
MN,565,8,8,9
MN,1117,14,8,10
MN,1387,56,8,11
MN,745,22,8,11
MN,1402,40,8,13
MN,604,1,9,28
MN,1069,1,9,33
MN,590,31,9,35
MN,1169,48,9,34
MN,807,28,9,32
MN,728,69,9,35
MN,1327,22,7,0
MN,920,7501,7,2
MN,1289,59,7,1
MN,754,31,7,2
MN,1510,7502,7,3
MN,1246,36,7,5
MN,1293,26,7,5
MN,1158,7506,7,4
MN,991,29,7,3
MN,1143,64,7,6
MN,788,46,9,34
MN,1013,7501,9,36
MN,1125,25,9,34
MN,163,33,9,33
MN,801,1,9,40
MN,565,11,9,42
MN,1602,7502,9,40
MN,1460,47,9,40
MN,1491,37,9,41
MN,1869,7501,9,40
MN,1269,20,8,1
MN,1331,21,7,59
MN,1290,36,7,56
MN,1819,40,8,1
MN,1018,26,8,0
MN,1373,50,8,7
MN,1313,4,8,9
MN,1067,7501,8,9
MN,622,34,8,7
MN,2139,85,8,11
MN,809,1,8,11
MN,880,89,8,9
MN,406,63,8,10
MN,816,22,8,10
MN,1021,36,8,10
MN,1284,60,7,4
MN,1555,22,7,13
MN,2118,1,7,4
MN,1051,7503,7,4
MN,709,2,7,5
MN,1594,69,7,17
MN,1274,7503,16,44
MN,1139,7502,7,11
MN,685,38,7,0
MN,1412,1,7,1
MN,1,10,6,59
MN,1269,41,7,4
MN,128,26,7,4
MN,1284,26,7,4
MN,1671,3,7,7
MN,1416,1,7,4
MN,262,25,7,18
MN,2215,680,7,21
MN,1258,18,7,20
MN,1617,35,7,20
MN,1480,1,7,22
MN,48,1,7,22
MN,1947,12,9,34
MN,878,32,9,35
MN,1819,15,9,31
MN,416,20,9,40
MN,781,10,9,40
MN,1796,124,9,35
MN,2187,20,6,56
MN,1099,54,6,56
MN,1603,69,7,0
MN,1484,1,7,2
MN,1022,26,6,58
MN,1286,1,7,0
MN,1882,28,7,1
MN,143,16,7,0
MN,1412,28,7,1
MN,299,35,7,7
MN,1328,21,7,3
MN,712,29,7,8
MN,1017,5,7,4
MN,837,36,7,2
MN,1238,46,7,5
MN,1756,49,7,5
MN,469,7505,7,21
MN,1783,29,7,23
MN,1624,41,7,19
MN,1451,23,7,17
MN,1508,40,9,36
MN,1011,38,9,40
MN,1273,33,9,39
MN,1109,100,9,40
MN,1322,1,9,43
MN,1032,48,9,42
MN,232,12,9,37
MN,1493,69,9,44
MN,1373,200,9,41
MN,832,5,9,40
MN,862,1,9,40
MN,1288,11,9,42
MN,705,1,9,46
MN,780,45,9,42
MN,1416,25,9,42
MN,1989,1,9,47
MN,900,1,9,45
MN,720,66,9,40
MN,1066,1,9,41
MN,1275,23,9,45
MN,1878,7501,9,42
MN,1825,36,9,31
MN,1819,15,9,34
MN,1167,64,9,33
MN,1273,1,9,35
MN,1222,159,9,34
MN,830,17,9,35
MN,1887,58,9,40
MN,790,1,9,40
MN,316,200,9,41
MN,1336,7501,9,37
MN,16,7513,9,41
MN,1140,30,9,40
MN,1530,45,9,41
MN,1032,61,9,40
MN,613,11,9,40
MN,1832,29,9,42
MN,1132,35,9,41
MN,813,1,9,41
MN,511,1,9,39
MN,1279,57,9,40
MN,1118,36,9,45
MN,1289,1,9,42
MN,1033,36,9,45
MN,817,29,9,45
MN,1573,22,7,11
MN,1373,200,7,2
MN,1443,7501,6,56
MN,1393,69,6,59
MN,893,1,7,4
MN,1458,46,7,2
MN,2215,89,7,2
MN,2,23,7,4
MN,1480,1,7,4
MN,1504,7,7,4
MN,1480,1,7,8
MN,2137,18,7,5
MN,1032,29,7,16
MN,2139,85,7,21
MN,1092,29,7,20
MN,316,200,7,20
MN,1069,1,7,21
MN,1819,10,7,29
MN,1480,1,7,23
MN,1373,7507,7,21
MN,1003,29,7,18
MN,915,7501,6,58
MN,1027,1,6,59
MN,417,70,6,57
MN,802,17,7,2
MN,1042,49,7,8
MN,896,23,7,1
MN,133,19,7,3
MN,1292,7501,7,5
MN,1550,25,7,4
MN,710,1,7,4
MN,316,200,7,7
MN,1227,13,7,15
MN,1,10,7,18
MN,927,1,7,18
MN,1819,10,7,22
MN,1074,7501,7,20
MN,1301,33,7,19
MN,1280,30,7,26
MN,708,65,7,27
MN,1210,7502,7,21
MN,1195,29,8,9
MN,1467,21,8,14
MN,783,1,8,15
MN,813,39,8,13
MN,439,4,8,9
MN,570,7,8,14
MN,1122,36,8,13
MN,1229,36,8,13
MN,1258,34,8,18
MN,262,25,8,15
MN,780,45,8,14
MN,685,38,8,20
MN,967,2,8,14
MN,596,1,8,26
MN,978,1,8,25
MN,1143,1,8,26
MN,1433,7502,9,40
MN,889,55,9,40
MN,709,3,9,40
MN,758,25,9,48
MN,1299,37,9,40
MN,629,1,9,42
MN,316,200,8,13
MN,1019,7502,8,11
MN,1305,1,8,13
MN,806,52,8,13
MN,812,6,8,12
MN,781,2,8,12
MN,1303,14,8,16
MN,316,200,8,17
MN,531,17,8,15
MN,1163,7503,8,18
MN,1203,33,8,12
MN,834,7501,8,13
MN,1102,11,8,24
MN,1554,30,8,26
MN,1322,7501,8,27
MN,1819,15,8,24
MN,1144,61,8,25
MN,812,6,8,24
MN,1655,102,8,22
MN,1401,33,9,41
MN,1141,13,9,47
MN,836,35,9,43
MN,1640,21,9,43
MN,1496,54,9,42
MN,1495,1,9,28
MN,1602,20,9,27
MN,1310,20,9,29
MN,1276,33,7,53
MN,844,26,7,53
MN,1594,41,7,53
MN,1090,1,7,53
MN,1089,7501,7,50
MN,1372,2,7,52
MN,1269,1,7,54
MN,4,7501,7,57
MN,1337,30,7,57
MN,793,1,7,58
MN,316,200,8,8
MN,127,1,7,59
MN,837,23,9,32
MN,1870,35,9,34
MN,1298,37,9,30
MN,1531,21,9,33
MN,1215,63,9,35
MN,1214,64,9,33
MN,872,64,9,32
MN,1003,29,9,36
MN,1065,23,9,33
MN,728,55,7,54
MN,978,1,8,10
MN,1013,7501,8,8
MN,1882,61,8,10
MN,784,6,8,10
MN,1269,1,8,11
MN,929,1,8,13
MN,2135,31,8,11
MN,1790,25,8,11
MN,1296,7501,8,15
MN,939,1,8,10
MN,1030,39,8,14
MN,2072,64,8,14
MN,911,45,6,54
MN,1147,33,7,1
MN,858,45,6,56
MN,1730,40,7,0
MN,1086,34,6,59
MN,1471,3,6,59
MN,1837,7501,6,59
MN,153,1,7,0
MN,1085,39,7,2
MN,743,3,6,59
MN,1062,1,7,16
MN,675,1,7,19
MN,553,7501,7,56
MN,800,79,7,55
MN,1882,7502,7,53
MN,1398,27,7,58
MN,1374,1,8,0
MN,1070,1,7,59
MN,1105,7501,7,59
MN,1125,25,8,0
MN,1417,22,8,11
MN,846,1,8,8
MN,685,38,8,8
MN,629,29,8,7
MN,1057,21,8,15
MN,1411,40,8,9
MN,1819,203,8,13
MN,1944,30,8,8
MN,262,25,8,11
MN,1168,21,8,10
MN,2139,85,8,12
MN,935,7501,8,13
MN,1071,1,8,13
MN,1260,12,8,13
MN,1216,1,9,35
MN,1069,1,9,35
MN,12,1,9,34
MN,1561,45,9,38
MN,1392,36,9,36
MN,16,140,9,41
MN,1604,23,9,41
MN,1729,172,9,40
MN,1274,7501,9,40
MN,783,1,9,38
MN,552,7501,9,43
MN,1615,55,9,43
MN,1386,52,9,41
MN,504,7501,9,37
MN,73,10,9,43
MN,1425,1,9,43
MN,1158,7504,9,43
MN,1491,23,9,41
MN,695,15,9,42
MN,1297,33,9,44
MN,1269,30,9,39
MN,1129,64,9,42
MN,613,10,9,41
MN,783,34,9,42
MN,780,74,9,41
MN,1119,29,9,41
MN,1366,47,9,39
MN,1388,37,9,43
MN,753,51,9,43
MN,871,28,9,42
MN,922,1,9,45
MN,194,38,9,42
MN,1243,34,9,43
MN,1380,59,9,44
MN,1137,36,9,43
MN,572,5,9,48
MN,500,15,9,50
MN,1316,7501,9,49
MN,1500,1,9,50
MN,843,45,9,51
MN,1340,7501,9,50
MN,507,25,7,53
MN,757,31,7,53
MN,836,15,7,51
MN,1332,48,7,56
MN,807,28,7,54
MN,444,43,7,55
MN,1923,35,7,58
MN,784,34,7,57
MN,626,9,7,56
MN,1171,7506,7,58
MN,690,54,8,0
MN,1048,33,8,5
MN,484,26,7,58
MN,1819,15,8,7
MN,1373,50,8,9
MN,1307,1,8,9
MN,1014,17,8,6
MN,780,45,8,9
MN,858,7502,8,12
MN,1976,61,8,11
MN,1636,33,8,37
MN,851,7501,7,17
MN,890,25,7,18
MN,932,17,7,21
MN,1397,22,7,24
MN,1373,7506,7,22
MN,142,50,7,24
MN,1028,17,7,23
MN,1470,23,7,25
MN,1080,10,7,26
MN,707,13,7,26
MN,705,1,7,28
MN,909,28,7,25
MN,1521,20,7,25
MN,728,69,7,25
MN,1243,10,7,27
MN,872,78,7,21
MN,783,34,7,29
MN,227,50,7,26
MN,1465,16,7,30
MN,1033,29,7,38
MN,784,1,9,39
MN,1030,24,9,45
MN,467,1,9,40
MN,1090,10,9,40
MN,1275,1,9,40
MN,1802,48,9,40
MN,1411,40,9,41
MN,780,74,9,41
MN,1819,15,9,40
MN,1389,36,9,40
MN,709,31,9,42
MN,455,17,9,42
MN,1288,1,9,41
MN,151,28,9,43
MN,1721,35,9,44
MN,1235,10,9,42
MN,1258,34,9,42
MN,1308,7501,9,43
MN,462,22,9,44
MN,571,7505,9,45
MN,1510,56,9,45
MN,882,52,9,46
MN,1373,50,9,47
MN,2045,54,6,56
MN,1461,21,6,56
MN,706,36,6,56
MN,1464,28,6,57
MN,709,7,7,1
MN,686,29,7,0
MN,528,57,7,1
MN,1442,1,7,1
MN,1994,1,7,4
MN,1069,1,6,59
MN,1513,38,7,1
MN,1069,1,7,1
MN,262,25,7,4
MN,1291,10,7,5
MN,783,34,7,2
MN,1032,29,7,1
MN,1285,59,7,6
MN,1050,61,7,5
MN,1131,7502,7,4
MN,1279,6,7,9
MN,1373,200,7,18
MN,1,10,7,19
MN,1465,5,7,22
MN,708,65,9,29
MN,914,55,9,31
MN,1303,7502,9,33
MN,1127,61,7,50
MN,1590,8,7,55
MN,1070,1,7,52
MN,1550,18,7,54
MN,385,7501,7,54
MN,436,29,7,55
MN,1773,69,7,57
MN,695,7502,7,53
MN,1391,34,7,59
MN,807,1,8,1
MN,568,24,7,57
MN,1163,30,7,59
MN,1399,7502,7,58
MN,1004,29,8,0
MN,690,12,7,55
MN,203,17,8,7
MN,1831,33,8,9
MN,396,20,8,11
MN,781,2,7,21
MN,1380,35,9,42
MN,1113,7502,9,40
MN,781,2,9,43
MN,1276,69,9,40
MN,512,7502,9,44
MN,1157,1,9,41
MN,810,78,9,42
MN,86,1,9,42
MN,921,1,9,38
MN,541,23,9,44
MN,1495,1,9,42
MN,1286,53,9,43
MN,55,16,9,39
MN,55,16,9,48
MN,1545,26,9,42
MN,832,17,9,45
MN,1948,29,9,46
MN,778,7501,9,48
MN,764,18,9,47
MN,1547,1,9,49
MN,1506,16,9,48
MN,846,24,9,49
MN,679,1,9,45
MN,241,13,9,42
MN,1140,7501,9,43
MN,914,26,9,46
MN,806,76,9,46
MN,1005,29,9,45
MN,783,34,9,49
MN,1465,1,9,49
MN,686,29,9,48
MN,494,34,7,0
MN,706,1,7,4
MN,780,73,7,8
MN,1373,7506,7,5
MN,1494,23,7,9
MN,16,7521,7,20
MN,723,7502,7,11
MN,709,2,7,21
MN,1461,21,7,20
MN,804,57,7,21
MN,1242,62,9,34
MN,1301,23,9,41
MN,710,1,9,41
MN,1114,7501,9,44
MN,935,59,9,43
MN,1169,16,9,44
MN,784,54,9,44
MN,1033,29,9,43
MN,1169,48,9,48
MN,1310,35,9,44
MN,1303,1,9,41
MN,1386,17,9,44
MN,1373,50,9,47
MN,1427,18,9,48
MN,1143,7504,9,47
MN,1413,20,9,50
MN,626,6,9,48
MN,872,13,9,49
MN,907,25,9,49
MN,16,260,9,49
MN,30,34,9,50
MN,1304,7501,9,48
MN,80,1,9,50
MN,615,60,9,49
MN,920,44,7,21
MN,618,5,7,24
MN,1317,19,7,25
MN,806,7502,7,28
MN,438,1,9,41
MN,1113,7502,9,42
MN,1168,21,9,44
MN,898,25,9,45
MN,707,1,9,44
MN,1286,53,9,44
MN,809,82,9,44
MN,262,25,9,43
MN,763,73,9,42
MN,1238,63,9,48
MN,1143,7504,9,49
MN,1011,45,9,48
MN,757,22,9,48
MN,499,35,19,38
MN,1373,50,9,45
MN,1064,61,9,47
MN,1407,153,9,49
MN,806,7502,9,46
MN,1368,1,9,50
MN,4,7501,9,49
MN,1030,58,9,50
MN,1305,60,9,40
MN,1473,38,9,43
MN,1345,41,9,44
MN,801,36,9,46
MN,1020,38,9,45
MN,1868,1,9,47
MN,807,7501,9,49
MN,1279,63,9,49
MN,1232,45,9,47
MN,997,1,9,50
MN,788,4,9,48
MN,73,10,9,49
MN,737,31,9,49
MN,1513,70,9,46
MN,1989,1,9,48
MN,585,49,9,49
MN,1819,40,9,48
MN,1500,53,9,49
MN,836,1,9,48
MN,1290,15,9,51
MN,46,3,9,53
MN,1836,1,9,51
MN,1305,23,9,37
MN,610,53,9,38
MN,1774,17,9,38
MN,705,1,9,40
MN,454,1,9,40
MN,16,7512,9,44
MN,1289,45,9,42
MN,279,30,9,41
MN,1374,69,9,41
MN,1002,7501,9,38
MN,1675,27,9,44
MN,692,63,9,49
MN,851,1,9,41
MN,1528,146,9,44
MN,815,49,9,45
MN,412,1,9,43
MN,1019,55,9,36
MN,1533,1,9,42
MN,1025,7502,9,44
MN,1495,1,9,43
MN,899,26,9,45
MN,1562,24,7,2
MN,1473,7503,7,1
MN,769,20,7,13
MN,706,1,7,7
MN,1604,6,7,4
MN,1484,16,7,5
MN,1220,7502,7,5
MN,705,39,7,18
MN,1227,6,7,20
MN,810,78,7,19
MN,997,1,7,20
MN,690,12,7,13
MN,789,7,7,22
MN,816,1,7,22
MN,1986,65,7,23
MN,262,25,7,24
MN,1146,7504,7,23
MN,262,25,7,22
MN,1819,40,7,23
MN,555,10,7,25
MN,262,25,7,26
MN,300,29,8,16
MN,920,30,8,13
MN,794,30,8,15
MN,1005,29,8,13
MN,921,27,8,15
MN,1089,7501,8,14
MN,1446,51,8,13
MN,1535,37,8,16
MN,710,1,8,14
MN,690,54,8,15
MN,521,26,8,27
